time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1767827128.670488834	-0.002941	-0.004516	-0.004474	-0.000000	0.000000	0.000000	0.018403	0.012831	0.011056	-0.000000	-0.000000	-0.000000	0.254779	-0.115238	-1.709504	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.771442652	-0.002886	-0.004341	-0.004273	-0.000000	-0.000000	0.000000	0.018108	0.012376	0.010605	-0.000000	-0.000000	-0.000000	0.256540	-0.116579	-1.708425	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.870481491	-0.002832	-0.004174	-0.004082	-0.000000	-0.000000	0.000000	0.017819	0.011939	0.010174	-0.000000	-0.000000	-0.000000	0.258250	-0.117907	-1.707390	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827128.970567226	-0.002789	-0.004041	-0.003930	-0.000000	0.000000	0.000000	0.017582	0.011589	0.009831	-0.000000	-0.000000	-0.000000	0.259638	-0.119002	-1.706559	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.070570946	-0.002737	-0.003887	-0.003757	-0.000000	-0.000000	0.000000	0.017302	0.011182	0.009435	-0.000000	-0.000000	-0.000000	0.261259	-0.120304	-1.705599	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.170532465	-0.002687	-0.003740	-0.003592	-0.000000	-0.000000	0.000000	0.017028	0.010791	0.009057	-0.000000	-0.000000	-0.000000	0.262833	-0.121592	-1.704678	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.271023035	-0.002646	-0.003623	-0.003462	-0.000000	-0.000000	0.000000	0.016803	0.010477	0.008755	-0.000000	-0.000000	-0.000000	0.264111	-0.122655	-1.703938	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.370735645	-0.002605	-0.003510	-0.003337	-0.000000	0.000000	0.000000	0.016582	0.010173	0.008464	-0.000000	-0.000000	-0.000000	0.265359	-0.123708	-1.703223	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.470699787	-0.002558	-0.003379	-0.003194	-0.000000	-0.000000	0.000000	0.016321	0.009820	0.008128	-0.000000	-0.000000	-0.000000	0.266817	-0.124959	-1.702397	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.570498943	-0.002512	-0.003253	-0.003057	-0.000000	-0.000000	0.000000	0.016064	0.009480	0.007806	-0.000000	-0.000000	-0.000000	0.268235	-0.126196	-1.701603	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.670593739	-0.002474	-0.003153	-0.002949	-0.000000	0.000000	0.000000	0.015854	0.009207	0.007549	-0.000000	-0.000000	-0.000000	0.269386	-0.127217	-1.700965	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.770627022	-0.002437	-0.003056	-0.002845	-0.000000	-0.000000	0.000000	0.015647	0.008943	0.007302	-0.000000	-0.000000	-0.000000	0.270511	-0.128227	-1.700348	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.870586157	-0.002393	-0.002944	-0.002725	-0.000000	-0.000000	0.000000	0.015403	0.008635	0.007016	-0.000000	-0.000000	-0.000000	0.271826	-0.129428	-1.699635	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827129.971172571	-0.002351	-0.002837	-0.002611	-0.000000	0.000000	0.000000	0.015203	0.008388	0.006787	-0.000000	-0.000000	-0.000000	0.272895	-0.130418	-1.699062	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.070908070	-0.002316	-0.002751	-0.002521	-0.000000	-0.000000	0.000000	0.014967	0.008103	0.006524	-0.000000	-0.000000	-0.000000	0.274145	-0.131594	-1.698399	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.170510292	-0.002275	-0.002652	-0.002417	-0.000000	-0.000000	0.000000	0.014773	0.007872	0.006312	-0.000000	-0.000000	-0.000000	0.275161	-0.132563	-1.697865	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.270395517	-0.002235	-0.002556	-0.002317	-0.000000	0.000000	0.000000	0.014544	0.007603	0.006067	-0.000000	-0.000000	-0.000000	0.276350	-0.133714	-1.697249	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.371943951	-0.002196	-0.002465	-0.002223	-0.000000	-0.000000	0.000000	0.014320	0.007346	0.005833	-0.000000	-0.000000	-0.000000	0.277507	-0.134852	-1.696656	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.470715761	-0.002164	-0.002392	-0.002147	-0.000000	-0.000000	0.000000	0.014100	0.007098	0.005610	-0.000000	-0.000000	-0.000000	0.278633	-0.135976	-1.696086	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.571385145	-0.002126	-0.002307	-0.002060	-0.000000	0.000000	0.000000	0.013919	0.006898	0.005429	-0.000000	-0.000000	-0.000000	0.279549	-0.136903	-1.695627	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.670668125	-0.002095	-0.002238	-0.001991	-0.000000	-0.000000	0.000000	0.013706	0.006665	0.005222	-0.000000	-0.000000	-0.000000	0.280621	-0.138004	-1.695096	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.771424532	-0.002065	-0.002172	-0.001924	-0.000000	-0.000000	0.000000	0.013531	0.006478	0.005055	-0.000000	-0.000000	-0.000000	0.281492	-0.138911	-1.694670	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.870584249	-0.002030	-0.002096	-0.001846	-0.000000	0.000000	0.000000	0.013324	0.006260	0.004861	-0.000000	-0.000000	-0.000000	0.282513	-0.139987	-1.694175	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827130.970460415	-0.001995	-0.002022	-0.001772	-0.000000	-0.000000	0.000000	0.013120	0.006049	0.004676	-0.000000	-0.000000	-0.000000	0.283507	-0.141051	-1.693700	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.070453167	-0.001966	-0.001963	-0.001713	-0.000000	-0.000000	0.000000	0.012954	0.005880	0.004528	-0.000000	-0.000000	-0.000000	0.284316	-0.141928	-1.693318	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.170592308	-0.001933	-0.001894	-0.001645	-0.000000	0.000000	0.000000	0.012757	0.005683	0.004356	-0.000000	-0.000000	-0.000000	0.285264	-0.142969	-1.692875	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.270329475	-0.001900	-0.001828	-0.001580	-0.000000	-0.000000	0.000000	0.012596	0.005525	0.004218	-0.000000	-0.000000	-0.000000	0.286035	-0.143826	-1.692519	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.370559692	-0.001873	-0.001775	-0.001529	0.000000	-0.000000	0.000000	0.012405	0.005341	0.004059	-0.000000	-0.000000	-0.000000	0.286938	-0.144844	-1.692107	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.470583439	-0.001841	-0.001714	-0.001468	0.000000	0.000000	0.000000	0.012218	0.005163	0.003906	-0.000000	-0.000000	0.000000	0.287819	-0.145849	-1.691710	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.570445061	-0.001810	-0.001654	-0.001410	-0.000000	-0.000000	-0.000000	0.012064	0.005019	0.003782	-0.000000	-0.000000	0.000000	0.288535	-0.146678	-1.691390	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.670410395	-0.001780	-0.001597	-0.001355	0.000000	-0.000000	-0.000000	0.011882	0.004852	0.003639	-0.000000	-0.000000	0.000000	0.289375	-0.147661	-1.691021	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1767827131.770669937	-0.001760	-0.001560	-0.001320	-0.000000	0.000000	-0.000000	0.011733	0.004718	0.003525	-0.000000	-0.000000	0.000000	0.290059	-0.148471	-1.690723	0.000000	0.000000	-1.254198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
