time	u_dot	v_dot	w_dot	p_dot	q_dot	r_dot	u	v	w	p	q	r	x	y	z	phi	theta	psi	X	Y	Z	K	M	N	norm_dof	norm_value
1761685600.952751875	0.000000	0.001057	-0.003975	-0.072646	-0.000001	0.000000	-0.000000	-0.003836	0.010220	-0.171769	0.000000	-0.000000	0.027148	0.199699	-1.971936	0.129610	-0.000000	0.000204	0.000000	0.000000	0.000000	0.717900	0.000000	0.000000	0.000000	0.000000
1761685601.052734375	0.000000	0.001083	-0.004009	-0.064706	-0.000001	0.000000	-0.000000	-0.003887	0.010293	-0.177823	0.000000	-0.000000	0.027148	0.199275	-1.971127	0.114993	0.000000	0.000204	0.000000	0.000000	0.000000	0.564066	0.000000	0.000000	0.000000	0.000000
1761685601.152936220	0.000000	0.001102	-0.004028	-0.042380	-0.000001	0.000000	-0.000000	-0.003924	0.010348	-0.184558	0.000000	-0.000000	0.027148	0.198776	-1.970141	0.096809	0.000000	0.000204	0.000000	0.000000	0.000000	0.420533	0.000000	0.000000	0.000000	0.000000
1761685601.252882481	0.000000	0.001100	-0.003997	-0.033760	-0.000001	0.000000	-0.000000	-0.003895	0.010264	-0.189168	0.000000	-0.000000	0.027148	0.198296	-1.969148	0.078069	0.000000	0.000204	0.000000	0.000000	0.000000	0.290071	0.000000	0.000000	0.000000	0.000000
1761685601.352822304	0.000000	0.001088	-0.003935	-0.030109	-0.000001	0.000000	-0.000000	-0.003829	0.010115	-0.192688	0.000000	-0.000000	0.027148	0.197841	-1.968159	0.058941	0.000000	0.000204	0.000000	0.000000	0.000000	0.125286	0.000000	0.000000	0.000000	0.000000
1761685601.452796459	0.000000	0.001069	-0.003863	-0.023686	-0.000001	0.000000	-0.000000	-0.003745	0.009947	-0.195760	0.000000	-0.000000	0.027148	0.197414	-1.967178	0.039491	0.000000	0.000204	0.000000	0.000000	0.000000	-0.038301	0.000000	0.000000	0.000000	0.000000
1761685601.552794456	0.000000	0.001045	-0.003781	-0.000003	-0.000000	0.000000	-0.000000	-0.003639	0.009750	-0.198235	-0.000000	-0.000000	0.027148	0.197016	-1.966206	0.019766	0.000000	0.000204	0.000000	0.000000	0.000000	-0.184553	0.000000	0.000000	0.000000	0.000000
1761685601.652801752	0.000000	0.001003	-0.003656	0.032162	-0.000000	0.000000	-0.000000	-0.003473	0.009430	-0.198630	-0.000000	-0.000000	0.027148	0.196651	-1.965252	-0.000097	0.000000	0.000204	0.000000	0.000000	0.000000	-0.319021	0.000000	0.000000	0.000000	0.000000
1761685601.752844334	0.000000	0.000936	-0.003460	0.063128	-0.000000	0.000000	-0.000000	-0.003226	0.008925	-0.195950	-0.000000	-0.000000	0.027148	0.196326	-1.964335	-0.019826	0.000000	0.000204	0.000000	0.000000	0.000000	-0.447259	0.000000	0.000000	0.000000	0.000000
1761685601.852838993	0.000000	0.000843	-0.003190	0.077739	-0.000000	0.000000	-0.000000	-0.002899	0.008238	-0.190154	-0.000000	0.000000	0.027148	0.196047	-1.963473	-0.039105	0.000000	0.000204	0.000000	0.000000	0.000000	-0.582506	0.000000	0.000000	0.000000	0.000000
